SSID, BSS, RSSI, Channel, Time
"SABANCIUNIV", "00:24:6C:23:B4:78", "-53", "136", "17:41:38"
"SABANCIUNIV", "00:24:6C:23:B4:78", "-51", "136", "17:41:41"
"SABANCIUNIV", "00:24:6C:23:B4:78", "-43", "136", "17:41:43"
"SABANCIUNIV", "00:24:6C:23:B4:78", "-56", "136", "17:41:47"
"SABANCIUNIV", "00:24:6C:23:B4:78", "-64", "136", "17:41:49"
"SABANCIUNIV", "00:24:6C:23:B4:78", "-76", "136", "17:41:52"
"SABANCIUNIV", "00:24:6C:23:B4:78", "-72", "136", "17:41:54"
"SABANCIUNIV", "00:24:6C:23:B4:78", "-81", "136", "17:41:56"
"SABANCIUNIV", "00:24:6C:23:B4:78", "-75", "136", "17:41:59"
"SABANCIUNIV", "00:24:6C:23:B4:78", "-82", "136", "17:42:01"
"SABANCIUNIV", "00:24:6C:23:B4:78", "-88", "136", "17:42:04"
"SABANCIUNIV", "00:24:6C:23:B4:78", "-81", "136", "17:42:39"
"SABANCIUNIV", "00:24:6C:23:B4:78", "-91", "136", "17:42:42"
"SABANCIUNIV", "00:24:6C:23:B4:78", "-92", "136", "17:42:46"
"SABANCIUNIV", "00:24:6C:23:B4:78", "-92", "136", "17:42:49"
"SABANCIUNIV", "00:24:6C:23:B4:78", "-92", "136", "17:42:52"
"SABANCIUNIV", "00:24:6C:23:B4:78", "-94", "136", "17:43:28"
"SABANCIUNIV", "00:24:6C:23:B4:78", "-93", "136", "17:43:31"
"SABANCIUNIV", "00:24:6C:23:B4:78", "-93", "136", "17:43:35"
"SABANCIUNIV", "00:24:6C:23:B4:78", "-93", "136", "17:43:38"
"SABANCIUNIV", "00:24:6C:23:B4:78", "-91", "136", "17:43:41"
"SABANCIUNIV", "9C:1C:12:06:45:E0", "-83", "1", "17:42:39"
"SABANCIUNIV", "9C:1C:12:06:45:E0", "-90", "1", "17:42:42"
"SABANCIUNIV", "9C:1C:12:06:45:E0", "-90", "1", "17:42:46"
"SABANCIUNIV", "9C:1C:12:06:45:E0", "-90", "1", "17:42:49"
"SABANCIUNIV", "9C:1C:12:06:45:E0", "-90", "1", "17:42:52"
"SABANCIUNIV", "9C:1C:12:06:45:E0", "-85", "1", "17:43:25"
"SABANCIUNIV", "9C:1C:12:06:45:E0", "-83", "1", "17:43:28"
"SABANCIUNIV", "9C:1C:12:06:45:E0", "-83", "1", "17:43:31"
"SABANCIUNIV", "9C:1C:12:06:45:E0", "-83", "1", "17:43:35"
"SABANCIUNIV", "9C:1C:12:06:45:E0", "-83", "1", "17:43:38"
"SABANCIUNIV", "9C:1C:12:06:45:E0", "-83", "1", "17:43:41"
"SABANCIUNIV", "9C:1C:12:4F:F9:10", "-89", "44", "17:41:41"
"SABANCIUNIV", "9C:1C:12:4F:F9:10", "-91", "44", "17:41:43"
"SABANCIUNIV", "9C:1C:12:4F:F9:10", "-90", "44", "17:41:47"
"SABANCIUNIV", "9C:1C:12:4F:F9:10", "-90", "44", "17:41:49"
"SABANCIUNIV", "9C:1C:12:4F:F9:10", "-89", "44", "17:41:52"
"SABANCIUNIV", "9C:1C:12:4F:F9:10", "-88", "44", "17:41:54"
"SABANCIUNIV", "9C:1C:12:4F:F9:10", "-78", "44", "17:41:56"
"SABANCIUNIV", "9C:1C:12:4F:F9:10", "-77", "44", "17:41:59"
"SABANCIUNIV", "9C:1C:12:4F:F9:10", "-67", "44", "17:42:01"
"SABANCIUNIV", "9C:1C:12:4F:F9:10", "-53", "44", "17:42:04"
"SABANCIUNIV", "9C:1C:12:4F:F9:10", "-59", "44", "17:42:39"
"SABANCIUNIV", "9C:1C:12:4F:F9:10", "-71", "44", "17:42:42"
"SABANCIUNIV", "9C:1C:12:4F:F9:10", "-71", "44", "17:42:46"
"SABANCIUNIV", "9C:1C:12:4F:F9:10", "-67", "44", "17:42:49"
"SABANCIUNIV", "9C:1C:12:4F:F9:10", "-68", "44", "17:42:52"
"SABANCIUNIV", "9C:1C:12:4F:F9:10", "-92", "44", "17:43:25"
"SABANCIUNIV", "9C:1C:12:4F:F9:10", "-85", "44", "17:43:28"
"SABANCIUNIV", "9C:1C:12:4F:F9:10", "-79", "44", "17:43:31"
"SABANCIUNIV", "9C:1C:12:4F:F9:10", "-78", "44", "17:43:35"
"SABANCIUNIV", "9C:1C:12:4F:F9:10", "-63", "44", "17:43:38"
"SABANCIUNIV", "9C:1C:12:4F:F9:10", "-57", "44", "17:43:41"
"SABANCIUNIV", "9C:1C:12:07:41:F0", "-84", "36", "17:41:38"
"SABANCIUNIV", "9C:1C:12:07:41:F0", "-73", "36", "17:41:41"
"SABANCIUNIV", "9C:1C:12:07:41:F0", "-73", "36", "17:41:43"
"SABANCIUNIV", "9C:1C:12:07:41:F0", "-78", "36", "17:41:47"
"SABANCIUNIV", "9C:1C:12:07:41:F0", "-78", "36", "17:41:49"
"SABANCIUNIV", "9C:1C:12:07:41:F0", "-84", "36", "17:41:52"
"SABANCIUNIV", "9C:1C:12:07:41:F0", "-84", "36", "17:41:54"
"SABANCIUNIV", "9C:1C:12:07:41:F0", "-84", "36", "17:41:56"
"SABANCIUNIV", "9C:1C:12:07:41:F0", "-84", "36", "17:41:59"
"SABANCIUNIV", "9C:1C:12:07:41:F0", "-84", "36", "17:42:01"
"SABANCIUNIV", "9C:1C:12:07:41:F0", "-84", "36", "17:42:04"
"SABANCIUNIV", "9C:1C:12:07:41:F0", "-94", "36", "17:42:42"
"SABANCIUNIV", "9C:1C:12:07:41:F0", "-94", "36", "17:42:46"
"SABANCIUNIV", "9C:1C:12:07:41:F0", "-94", "36", "17:42:49"
"SABANCIUNIV", "9C:1C:12:07:41:F0", "-90", "36", "17:42:52"
"SABANCIUNIV", "9C:1C:12:07:41:F0", "-80", "36", "17:43:25"
"SABANCIUNIV", "9C:1C:12:07:41:F0", "-80", "36", "17:43:28"
"SABANCIUNIV", "9C:1C:12:07:41:F0", "-72", "36", "17:43:31"
"SABANCIUNIV", "9C:1C:12:07:41:F0", "-84", "36", "17:43:35"
"SABANCIUNIV", "9C:1C:12:07:41:F0", "-92", "36", "17:43:38"
"SABANCIUNIV", "9C:1C:12:07:41:F0", "-92", "36", "17:43:41"
"SUGuest", "9C:1C:12:07:06:01", "-79", "6", "17:41:47"
"SUGuest", "9C:1C:12:07:06:01", "-79", "6", "17:41:49"
"SUGuest", "9C:1C:12:07:06:01", "-79", "6", "17:41:52"
"SUGuest", "9C:1C:12:07:06:01", "-76", "6", "17:41:54"
"SUGuest", "9C:1C:12:07:06:01", "-73", "6", "17:41:56"
"SUGuest", "9C:1C:12:07:06:01", "-73", "6", "17:41:59"
"SUGuest", "9C:1C:12:07:06:01", "-73", "6", "17:42:01"
"SUGuest", "9C:1C:12:07:06:01", "-73", "6", "17:42:04"
"SUGuest", "9C:1C:12:07:06:01", "-72", "6", "17:43:25"
"SUGuest", "9C:1C:12:07:06:01", "-56", "6", "17:43:28"
"SUGuest", "9C:1C:12:07:06:01", "-64", "6", "17:43:31"
"SUGuest", "9C:1C:12:07:06:01", "-64", "6", "17:43:35"
"SUGuest", "9C:1C:12:07:06:01", "-64", "6", "17:43:38"
"SUGuest", "9C:1C:12:07:06:01", "-64", "6", "17:43:41"
"SUGuest", "9C:1C:12:07:41:A1", "-88", "11", "17:41:43"
"SUGuest", "9C:1C:12:07:41:A1", "-88", "11", "17:41:47"
