SSID, BSS, RSSI, Channel, Time
"SUGuest", "84:D4:7E:AA:43:A2", "-89", "1", "15:41:43"
"SUGuest", "84:D4:7E:AA:43:A2", "-89", "1", "15:41:46"
"SUGuest", "84:D4:7E:AA:43:A2", "-89", "1", "15:41:49"
"SUGuest", "84:D4:7E:AA:43:A2", "-89", "1", "15:41:52"
"SUGuest", "84:D4:7E:AA:43:A2", "-89", "1", "15:41:56"
"SUGuest", "84:D4:7E:AA:43:A2", "-89", "1", "15:41:59"
"SUGuest", "84:D4:7E:AA:43:A2", "-89", "1", "15:42:02"
"SUGuest", "84:D4:7E:AA:43:A2", "-89", "1", "15:42:05"
"SUGuest", "84:D4:7E:AA:43:A2", "-89", "1", "15:42:08"
"eduroam", "D8:C7:C8:A9:18:C9", "-67", "140", "15:41:30"
"eduroam", "D8:C7:C8:A9:18:C9", "-69", "140", "15:41:33"
"eduroam", "D8:C7:C8:A9:18:C9", "-67", "140", "15:41:37"
"eduroam", "D8:C7:C8:A9:18:C9", "-66", "140", "15:41:40"
"eduroam", "D8:C7:C8:A9:18:C9", "-64", "140", "15:41:43"
"eduroam", "D8:C7:C8:A9:18:C9", "-62", "140", "15:41:46"
"eduroam", "D8:C7:C8:A9:18:C9", "-66", "140", "15:41:49"
"eduroam", "D8:C7:C8:A9:18:C9", "-62", "140", "15:41:52"
"eduroam", "D8:C7:C8:A9:18:C9", "-56", "140", "15:41:56"
"eduroam", "D8:C7:C8:A9:18:C9", "-54", "140", "15:41:59"
"eduroam", "D8:C7:C8:A9:18:C9", "-54", "140", "15:42:02"
"eduroam", "D8:C7:C8:A9:18:C9", "-44", "140", "15:42:05"
"eduroam", "D8:C7:C8:A9:18:C9", "-48", "140", "15:42:08"
"eduroam", "D8:C7:C8:A9:18:C9", "-46", "140", "15:42:42"
"eduroam", "D8:C7:C8:A9:18:C9", "-48", "140", "15:42:45"
"eduroam", "D8:C7:C8:A9:18:C9", "-49", "140", "15:42:49"
"eduroam", "D8:C7:C8:A9:18:C9", "-67", "140", "15:42:52"
"eduroam", "D8:C7:C8:A9:18:C9", "-57", "140", "15:42:56"
"eduroam", "D8:C7:C8:A9:18:C9", "-53", "140", "15:43:00"
"eduroam", "D8:C7:C8:A9:18:C9", "-46", "140", "15:43:04"
"eduroam", "D8:C7:C8:A9:18:C9", "-45", "140", "15:43:08"
"eduroam", "D8:C7:C8:A9:18:C9", "-47", "140", "15:43:11"
"eduroam", "D8:C7:C8:A9:18:C9", "-60", "140", "15:43:15"
"eduroam", "D8:C7:C8:A9:18:C9", "-69", "140", "15:43:19"
"eduroam", "D8:C7:C8:A9:18:C9", "-72", "140", "15:43:22"
"eduroam", "D8:C7:C8:A9:18:C9", "-72", "140", "15:43:26"
"eduroam", "D8:C7:C8:A9:18:C9", "-72", "140", "15:43:30"
"eduroam", "D8:C7:C8:A9:18:C9", "-71", "140", "15:43:33"
"eduroam", "D8:C7:C8:A9:18:C9", "-76", "140", "15:43:37"
"eduroam", "D8:C7:C8:A9:18:C9", "-78", "140", "15:44:12"
"eduroam", "D8:C7:C8:A9:18:C9", "-75", "140", "15:44:16"
"eduroam", "D8:C7:C8:A9:18:C9", "-70", "140", "15:44:19"
"eduroam", "D8:C7:C8:A9:18:C9", "-82", "140", "15:44:23"
"eduroam", "D8:C7:C8:A9:18:C9", "-72", "140", "15:44:26"
"eduroam", "D8:C7:C8:A9:18:C9", "-72", "140", "15:44:30"
"eduroam", "D8:C7:C8:A9:18:C9", "-68", "140", "15:44:33"
"eduroam", "D8:C7:C8:A9:18:C9", "-58", "140", "15:44:36"
"eduroam", "D8:C7:C8:A9:18:C9", "-57", "140", "15:44:40"
"eduroam", "D8:C7:C8:A9:18:C9", "-57", "140", "15:44:43"
"eduroam", "D8:C7:C8:A9:18:C9", "-49", "140", "15:44:46"
"eduroam", "D8:C7:C8:A9:18:C9", "-46", "140", "15:44:50"
"eduroam", "D8:C7:C8:A9:18:C9", "-47", "140", "15:44:53"
"eduroam", "D8:C7:C8:A9:18:C9", "-63", "140", "15:44:57"
"eduroam", "D8:C7:C8:A9:18:C9", "-72", "140", "15:45:31"
"eduroam", "D8:C7:C8:A9:18:C9", "-64", "140", "15:45:34"
"eduroam", "D8:C7:C8:A9:18:C9", "-69", "140", "15:45:38"
"eduroam", "D8:C7:C8:A9:18:C9", "-64", "140", "15:45:42"
"eduroam", "D8:C7:C8:A9:18:C9", "-59", "140", "15:45:46"
"eduroam", "D8:C7:C8:A9:18:C9", "-58", "140", "15:45:50"
"eduroam", "D8:C7:C8:A9:18:C9", "-57", "140", "15:45:53"
"eduroam", "D8:C7:C8:A9:18:C9", "-55", "140", "15:45:57"
"eduroam", "D8:C7:C8:A9:18:C9", "-49", "140", "15:46:00"
"eduroam", "D8:C7:C8:A9:18:C9", "-43", "140", "15:46:04"
"eduroam", "D8:C7:C8:A9:18:C9", "-51", "140", "15:46:08"
"eduroam", "D8:C7:C8:A9:18:C9", "-66", "140", "15:46:12"
"eduroam", "D8:C7:C8:A9:18:C9", "-57", "140", "15:46:16"
"eduroam", "D8:C7:C8:A9:18:C9", "-60", "140", "15:46:19"
"eduroam", "D8:C7:C8:A9:18:C1", "-77", "1", "15:41:30"
"eduroam", "D8:C7:C8:A9:18:C1", "-80", "1", "15:41:33"
"eduroam", "D8:C7:C8:A9:18:C1", "-81", "1", "15:41:37"
"eduroam", "D8:C7:C8:A9:18:C1", "-86", "1", "15:41:40"
"eduroam", "D8:C7:C8:A9:18:C1", "-80", "1", "15:41:43"
"eduroam", "D8:C7:C8:A9:18:C1", "-79", "1", "15:41:46"
"eduroam", "D8:C7:C8:A9:18:C1", "-68", "1", "15:41:49"
"eduroam", "D8:C7:C8:A9:18:C1", "-78", "1", "15:41:52"
"eduroam", "D8:C7:C8:A9:18:C1", "-72", "1", "15:41:56"
"eduroam", "D8:C7:C8:A9:18:C1", "-66", "1", "15:41:59"
"eduroam", "D8:C7:C8:A9:18:C1", "-55", "1", "15:42:02"
"eduroam", "D8:C7:C8:A9:18:C1", "-55", "1", "15:42:05"
"eduroam", "D8:C7:C8:A9:18:C1", "-47", "1", "15:42:08"
"eduroam", "D8:C7:C8:A9:18:C1", "-53", "1", "15:42:42"
"eduroam", "D8:C7:C8:A9:18:C1", "-52", "1", "15:42:45"
"eduroam", "D8:C7:C8:A9:18:C1", "-46", "1", "15:42:49"
"eduroam", "D8:C7:C8:A9:18:C1", "-60", "1", "15:42:52"
"eduroam", "D8:C7:C8:A9:18:C1", "-74", "1", "15:42:56"
"eduroam", "D8:C7:C8:A9:18:C1", "-66", "1", "15:43:00"
"eduroam", "D8:C7:C8:A9:18:C1", "-66", "1", "15:43:04"
"eduroam", "D8:C7:C8:A9:18:C1", "-48", "1", "15:43:08"
"eduroam", "D8:C7:C8:A9:18:C1", "-54", "1", "15:43:11"
"eduroam", "D8:C7:C8:A9:18:C1", "-57", "1", "15:43:15"
"eduroam", "D8:C7:C8:A9:18:C1", "-68", "1", "15:43:19"
"eduroam", "D8:C7:C8:A9:18:C1", "-80", "1", "15:43:22"
"eduroam", "D8:C7:C8:A9:18:C1", "-79", "1", "15:43:26"
