SSID, BSS, RSSI, Channel, Time
"eduroam", "9C:1C:12:FE:78:D1", "-86", "44", "16:37:40"
"eduroam", "9C:1C:12:FE:78:D1", "-86", "44", "16:37:42"
"eduroam", "9C:1C:12:FE:78:D1", "-86", "44", "16:37:45"
"eduroam", "9C:1C:12:FE:78:D1", "-86", "44", "16:37:47"
"eduroam", "9C:1C:12:FE:78:D1", "-86", "44", "16:37:50"
"eduroam", "9C:1C:12:FE:78:D1", "-86", "44", "16:37:52"
"eduroam", "9C:1C:12:FE:78:D1", "-86", "44", "16:37:54"
"eduroam", "9C:1C:12:FE:78:D1", "-86", "44", "16:37:57"
"eduroam", "9C:1C:12:FE:78:D1", "-86", "44", "16:37:59"
"eduroam", "9C:1C:12:FE:78:D1", "-86", "44", "16:38:02"
"eduroam", "9C:1C:12:FE:78:D1", "-86", "44", "16:38:04"
"eduroam", "9C:1C:12:FE:78:D1", "-86", "44", "16:38:07"
"eduroam", "9C:1C:12:FE:78:D1", "-92", "44", "16:43:06"
"eduroam", "9C:1C:12:FE:78:D1", "-92", "44", "16:43:09"
"eduroam", "9C:1C:12:FE:78:D1", "-92", "44", "16:43:13"
"eduroam", "9C:1C:12:FE:78:D1", "-92", "44", "16:43:16"
"eduroam", "9C:1C:12:FE:78:D1", "-92", "44", "16:43:19"
"eduroam", "9C:1C:12:FE:78:D1", "-92", "44", "16:43:22"
"eduroam", "9C:1C:12:FE:78:D1", "-92", "44", "16:43:26"
"eduroam", "9C:1C:12:FE:78:D1", "-92", "44", "16:43:29"
"eduroam", "9C:1C:12:FE:78:D1", "-92", "44", "16:43:33"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-71", "124", "16:37:30"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-63", "124", "16:37:33"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-66", "124", "16:37:35"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-58", "124", "16:37:38"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-66", "124", "16:37:40"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-72", "124", "16:37:42"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-75", "124", "16:37:45"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-77", "124", "16:37:47"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-71", "124", "16:37:50"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-78", "124", "16:37:52"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-81", "124", "16:37:54"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-82", "124", "16:37:57"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-81", "124", "16:37:59"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-85", "124", "16:38:02"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-85", "124", "16:38:04"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-86", "124", "16:38:07"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-82", "124", "16:38:09"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-79", "124", "16:38:11"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-79", "124", "16:38:14"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-85", "124", "16:38:16"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-81", "124", "16:38:19"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-84", "124", "16:38:21"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-80", "124", "16:38:23"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-83", "124", "16:38:26"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-85", "124", "16:38:28"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-85", "124", "16:38:31"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-82", "124", "16:38:33"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-82", "124", "16:38:36"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-77", "124", "16:39:10"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-82", "124", "16:39:13"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-81", "124", "16:39:16"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-79", "124", "16:39:20"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-80", "124", "16:39:23"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-87", "124", "16:39:26"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-84", "124", "16:39:30"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-84", "124", "16:39:33"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-90", "124", "16:39:36"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-83", "124", "16:39:40"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-82", "124", "16:39:43"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-77", "124", "16:39:46"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-83", "124", "16:39:50"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-83", "124", "16:39:53"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-85", "124", "16:39:56"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-82", "124", "16:40:00"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-81", "124", "16:40:03"
