SSID, BSS, RSSI, Channel, Time
"eduroam", "9C:1C:12:FE:78:D1", "-76", "44", "15:36:04"
"eduroam", "9C:1C:12:FE:78:D1", "-77", "44", "15:36:07"
"eduroam", "9C:1C:12:FE:78:D1", "-72", "44", "15:36:10"
"eduroam", "9C:1C:12:FE:78:D1", "-61", "44", "15:36:13"
"eduroam", "9C:1C:12:FE:78:D1", "-70", "44", "15:36:48"
"eduroam", "9C:1C:12:FE:78:D1", "-70", "44", "15:36:52"
"eduroam", "9C:1C:12:FE:78:D1", "-67", "44", "15:36:56"
"eduroam", "9C:1C:12:FE:78:D1", "-73", "44", "15:36:59"
"eduroam", "9C:1C:12:FE:78:D1", "-65", "44", "15:37:02"
"eduroam", "9C:1C:12:FE:78:D1", "-61", "44", "15:37:06"
"eduroam", "9C:1C:12:FE:78:D1", "-66", "44", "15:37:09"
"eduroam", "9C:1C:12:FE:78:D1", "-65", "44", "15:37:13"
"eduroam", "9C:1C:12:FE:78:D1", "-62", "44", "15:37:16"
"eduroam", "9C:1C:12:FE:78:D1", "-56", "44", "15:37:19"
"eduroam", "9C:1C:12:FE:78:D1", "-51", "44", "15:37:23"
"eduroam", "9C:1C:12:FE:78:D1", "-68", "44", "15:37:27"
"eduroam", "9C:1C:12:FE:78:D1", "-60", "44", "15:37:30"
"eduroam", "9C:1C:12:FE:78:D1", "-64", "44", "15:37:33"
"eduroam", "9C:1C:12:FE:78:D1", "-61", "44", "15:37:37"
"eduroam", "9C:1C:12:FE:78:D1", "-65", "44", "15:37:41"
"eduroam", "9C:1C:12:FE:78:D1", "-62", "44", "15:37:44"
"eduroam", "9C:1C:12:FE:78:D1", "-65", "44", "15:37:48"
"eduroam", "9C:1C:12:FE:78:D1", "-62", "44", "15:37:51"
"eduroam", "9C:1C:12:FE:78:D1", "-66", "44", "15:37:54"
"eduroam", "9C:1C:12:FE:78:D1", "-66", "44", "15:37:58"
"eduroam", "9C:1C:12:FE:78:D1", "-65", "44", "15:38:01"
"eduroam", "9C:1C:12:FE:78:D1", "-62", "44", "15:38:05"
"eduroam", "9C:1C:12:FE:78:D1", "-71", "44", "15:38:09"
"eduroam", "9C:1C:12:FE:78:D1", "-61", "44", "15:38:12"
"eduroam", "9C:1C:12:FE:78:D1", "-59", "44", "15:38:16"
"eduroam", "9C:1C:12:FE:78:D1", "-52", "44", "15:38:19"
"eduroam", "9C:1C:12:FE:78:D1", "-54", "44", "15:38:23"
"eduroam", "9C:1C:12:FE:78:D1", "-65", "44", "15:38:26"
"eduroam", "9C:1C:12:FE:78:D1", "-72", "44", "15:38:30"
"eduroam", "9C:1C:12:FE:78:D1", "-76", "44", "15:38:33"
"eduroam", "9C:1C:12:FE:78:D1", "-65", "44", "15:38:37"
"eduroam", "9C:1C:12:FE:78:D1", "-57", "44", "15:38:40"
"eduroam", "9C:1C:12:FE:78:D1", "-61", "44", "15:38:44"
"eduroam", "9C:1C:12:FE:78:D1", "-62", "44", "15:38:47"
"eduroam", "9C:1C:12:FE:78:D1", "-64", "44", "15:38:51"
"eduroam", "9C:1C:12:FE:78:D1", "-62", "44", "15:38:55"
"eduroam", "9C:1C:12:FE:78:D1", "-62", "44", "15:38:58"
"eduroam", "9C:1C:12:FE:78:D1", "-65", "44", "15:39:02"
"eduroam", "9C:1C:12:FE:78:D1", "-65", "44", "15:39:05"
"eduroam", "9C:1C:12:FE:78:D1", "-55", "44", "15:39:09"
"eduroam", "9C:1C:12:FE:78:D1", "-58", "44", "15:39:13"
"eduroam", "9C:1C:12:FE:78:D1", "-50", "44", "15:39:16"
"eduroam", "9C:1C:12:FE:78:D1", "-66", "44", "15:39:20"
"eduroam", "9C:1C:12:FE:78:D1", "-65", "44", "15:39:23"
"eduroam", "9C:1C:12:FE:78:D1", "-74", "44", "15:39:27"
"eduroam", "9C:1C:12:AB:A1:B1", "-90", "44", "15:36:48"
"eduroam", "9C:1C:12:AB:A1:B1", "-90", "44", "15:36:52"
"eduroam", "9C:1C:12:AB:A1:B1", "-91", "44", "15:36:56"
"eduroam", "9C:1C:12:AB:A1:B1", "-91", "44", "15:36:59"
"eduroam", "9C:1C:12:AB:A1:B1", "-91", "44", "15:37:02"
"eduroam", "9C:1C:12:AB:A1:B1", "-91", "44", "15:37:06"
"eduroam", "9C:1C:12:AB:A1:B1", "-91", "44", "15:37:09"
"eduroam", "9C:1C:12:AB:A1:B1", "-93", "44", "15:37:13"
"eduroam", "9C:1C:12:AB:A1:B1", "-93", "44", "15:37:16"
"eduroam", "9C:1C:12:AB:A1:B1", "-93", "44", "15:37:19"
"eduroam", "9C:1C:12:AB:A1:B1", "-93", "44", "15:37:23"
"eduroam", "9C:1C:12:AB:A1:B1", "-93", "44", "15:37:27"
"eduroam", "9C:1C:12:AB:A1:B1", "-93", "44", "15:37:30"
"eduroam", "9C:1C:12:AB:A1:B1", "-93", "44", "15:37:33"
"eduroam", "9C:1C:12:AB:A1:B1", "-93", "44", "15:37:37"
"eduroam", "9C:1C:12:AB:A1:B1", "-92", "44", "15:37:41"
"eduroam", "9C:1C:12:AB:A1:B1", "-87", "44", "15:37:44"
"eduroam", "9C:1C:12:AB:A1:B1", "-87", "44", "15:37:48"
"eduroam", "9C:1C:12:AB:A1:B1", "-87", "44", "15:37:51"
"eduroam", "9C:1C:12:AB:A1:B1", "-87", "44", "15:37:54"
"eduroam", "9C:1C:12:AB:A1:B1", "-87", "44", "15:37:58"
"eduroam", "9C:1C:12:AB:A1:B1", "-87", "44", "15:38:01"
"eduroam", "9C:1C:12:AB:A1:B1", "-87", "44", "15:38:05"
"eduroam", "9C:1C:12:AB:A1:B1", "-87", "44", "15:38:09"
"eduroam", "9C:1C:12:AB:A1:B1", "-87", "44", "15:38:12"
"eduroam", "9C:1C:12:AB:A1:B1", "-87", "44", "15:38:16"
"eduroam", "9C:1C:12:AB:A1:B1", "-93", "44", "15:38:40"
"eduroam", "9C:1C:12:AB:A1:B1", "-93", "44", "15:38:44"
"eduroam", "9C:1C:12:AB:A1:B1", "-93", "44", "15:38:47"
"eduroam", "9C:1C:12:AB:A1:B1", "-93", "44", "15:38:51"
"eduroam", "9C:1C:12:AB:A1:B1", "-93", "44", "15:38:55"
"eduroam", "9C:1C:12:AB:A1:B1", "-93", "44", "15:38:58"
"eduroam", "9C:1C:12:AB:A1:B1", "-93", "44", "15:39:02"
"eduroam", "9C:1C:12:AB:A1:B1", "-93", "44", "15:39:05"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-57", "124", "15:36:04"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-54", "124", "15:36:07"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-61", "124", "15:36:10"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-69", "124", "15:36:13"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-82", "124", "15:36:48"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-81", "124", "15:36:52"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-80", "124", "15:36:56"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-82", "124", "15:36:59"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-79", "124", "15:37:02"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-82", "124", "15:37:06"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-80", "124", "15:37:09"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-79", "124", "15:37:13"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-74", "124", "15:37:16"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-83", "124", "15:37:19"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-81", "124", "15:37:23"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-87", "124", "15:37:27"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-87", "124", "15:37:30"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-82", "124", "15:37:33"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-83", "124", "15:37:37"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-85", "124", "15:37:41"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-82", "124", "15:37:44"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-79", "124", "15:37:48"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-76", "124", "15:37:51"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-80", "124", "15:37:54"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-80", "124", "15:37:58"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-70", "124", "15:38:01"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-72", "124", "15:38:05"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-58", "124", "15:38:09"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-72", "124", "15:38:12"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-79", "124", "15:38:16"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-86", "124", "15:38:19"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-83", "124", "15:38:23"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-88", "124", "15:38:26"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-86", "124", "15:38:30"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-67", "124", "15:38:33"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-87", "124", "15:38:37"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-82", "124", "15:38:40"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-85", "124", "15:38:44"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-82", "124", "15:38:47"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-81", "124", "15:38:51"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-82", "124", "15:38:55"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-82", "124", "15:38:58"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-75", "124", "15:39:02"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-80", "124", "15:39:05"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-84", "124", "15:39:09"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-84", "124", "15:39:13"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-83", "124", "15:39:16"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-90", "124", "15:39:20"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-85", "124", "15:39:23"
"SABANCIUNIV", "6C:F3:7F:83:5F:38", "-71", "124", "15:39:27"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-92", "120", "15:38:30"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-89", "120", "15:38:33"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-92", "120", "15:38:37"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-92", "120", "15:38:40"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-92", "120", "15:38:44"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-92", "120", "15:38:47"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-92", "120", "15:38:51"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-92", "120", "15:38:55"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-92", "120", "15:38:58"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-92", "120", "15:39:02"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-92", "120", "15:39:05"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-87", "120", "15:39:27"
"SU-IoT", "34:8A:12:B0:8F:E3", "-90", "6", "15:38:37"
