SSID, BSS, RSSI, Channel, Time
"eduroam", "40:E3:D6:F0:CC:B1", "-71", "116", "19:15:45"
"eduroam", "40:E3:D6:F0:CC:B1", "-63", "116", "19:15:48"
"eduroam", "40:E3:D6:F0:CC:B1", "-68", "116", "19:15:51"
"eduroam", "40:E3:D6:F0:CC:B1", "-67", "116", "19:15:54"
"eduroam", "40:E3:D6:F0:CC:B1", "-65", "116", "19:15:58"
"eduroam", "40:E3:D6:F0:CC:B1", "-64", "116", "19:16:01"
"eduroam", "40:E3:D6:F0:CC:B1", "-64", "116", "19:16:04"
"eduroam", "40:E3:D6:F0:CC:B1", "-60", "116", "19:16:07"
"eduroam", "40:E3:D6:F0:CC:B1", "-67", "116", "19:16:10"
"eduroam", "40:E3:D6:F0:CC:B1", "-69", "116", "19:16:14"
"eduroam", "40:E3:D6:F0:CC:B1", "-65", "116", "19:16:17"
"eduroam", "40:E3:D6:F0:CC:B1", "-64", "116", "19:16:20"
"eduroam", "40:E3:D6:F0:CC:B1", "-65", "116", "19:16:23"
"eduroam", "40:E3:D6:F0:CC:B1", "-67", "116", "19:16:26"
"eduroam", "40:E3:D6:F0:CC:B1", "-66", "116", "19:16:29"
"eduroam", "40:E3:D6:F0:CC:B1", "-62", "116", "19:16:32"
"eduroam", "40:E3:D6:F0:CC:B1", "-69", "116", "19:16:36"
"eduroam", "40:E3:D6:F0:CC:B1", "-71", "116", "19:16:39"
"eduroam", "40:E3:D6:F0:CC:B1", "-59", "116", "19:16:42"
"eduroam", "40:E3:D6:F0:CC:B1", "-66", "116", "19:16:45"
"eduroam", "40:E3:D6:F0:CC:B1", "-63", "116", "19:16:48"
"eduroam", "40:E3:D6:F0:CC:B1", "-62", "116", "19:16:52"
"eduroam", "40:E3:D6:F0:CC:B1", "-66", "116", "19:16:55"
"eduroam", "40:E3:D6:F0:CC:B1", "-64", "116", "19:16:58"
"eduroam", "40:E3:D6:F0:CC:B1", "-65", "116", "19:17:01"
"eduroam", "40:E3:D6:F0:CC:B1", "-59", "116", "19:17:05"
"eduroam", "40:E3:D6:F0:CC:B1", "-60", "116", "19:17:08"
"eduroam", "40:E3:D6:F0:CC:B1", "-61", "116", "19:17:11"
"eduroam", "40:E3:D6:F0:CC:B1", "-60", "116", "19:17:14"
"eduroam", "40:E3:D6:F0:CC:B1", "-55", "116", "19:17:17"
"eduroam", "40:E3:D6:F0:CC:B1", "-58", "116", "19:17:20"
"eduroam", "40:E3:D6:F0:CC:B1", "-59", "116", "19:17:24"
"eduroam", "40:E3:D6:F0:CC:B1", "-67", "116", "19:17:27"
"eduroam", "40:E3:D6:F0:CC:B1", "-64", "116", "19:17:30"
"eduroam", "40:E3:D6:F0:CC:B1", "-64", "116", "19:17:33"
"eduroam", "40:E3:D6:F0:CC:B1", "-66", "116", "19:17:37"
"eduroam", "40:E3:D6:F0:CC:B1", "-64", "116", "19:17:40"
"eduroam", "40:E3:D6:F0:CC:B1", "-66", "116", "19:17:43"
"eduroam", "40:E3:D6:F0:CC:B1", "-64", "116", "19:17:47"
"eduroam", "40:E3:D6:F0:CC:B1", "-65", "116", "19:17:50"
"eduroam", "40:E3:D6:F0:CC:B1", "-61", "116", "19:17:53"
"eduroam", "40:E3:D6:F0:CC:B1", "-58", "116", "19:17:56"
"eduroam", "40:E3:D6:F0:CC:B1", "-61", "116", "19:18:00"
"eduroam", "40:E3:D6:F0:CC:B1", "-64", "116", "19:18:03"
"eduroam", "40:E3:D6:F0:CC:B1", "-64", "116", "19:18:06"
"eduroam", "40:E3:D6:F0:CC:B1", "-68", "116", "19:18:10"
"eduroam", "40:E3:D6:F0:CC:B1", "-70", "116", "19:18:13"
"eduroam", "40:E3:D6:F0:CC:B1", "-63", "116", "19:18:16"
"eduroam", "40:E3:D6:F0:CC:B1", "-64", "116", "19:18:19"
"eduroam", "40:E3:D6:F0:CC:B1", "-62", "116", "19:18:22"
"eduroam", "40:E3:D6:F0:CC:B1", "-61", "116", "19:18:25"
"eduroam", "40:E3:D6:F0:CC:B1", "-63", "116", "19:18:28"
"eduroam", "40:E3:D6:F0:CC:B1", "-62", "116", "19:18:32"
"eduroam", "40:E3:D6:F0:CC:B1", "-54", "116", "19:18:35"
"eduroam", "40:E3:D6:F0:CC:B1", "-65", "116", "19:18:38"
"eduroam", "40:E3:D6:F0:CC:B1", "-58", "116", "19:18:41"
"eduroam", "40:E3:D6:F0:CC:B1", "-65", "116", "19:18:45"
"eduroam", "40:E3:D6:F0:CC:B1", "-63", "116", "19:18:48"
"eduroam", "40:E3:D6:F0:CC:B1", "-74", "116", "19:18:51"
"eduroam", "40:E3:D6:F0:CC:B1", "-60", "116", "19:18:54"
"eduroam", "40:E3:D6:F0:CC:B1", "-63", "116", "19:18:58"
"eduroam", "40:E3:D6:F0:CC:B1", "-60", "116", "19:19:01"
"eduroam", "40:E3:D6:F0:CC:B1", "-56", "116", "19:19:04"
"eduroam", "40:E3:D6:F0:CC:B1", "-56", "116", "19:19:07"
"eduroam", "40:E3:D6:F0:CC:B1", "-56", "116", "19:19:11"
"eduroam", "40:E3:D6:F0:CC:B1", "-65", "116", "19:19:14"
"eduroam", "40:E3:D6:F0:CC:B1", "-64", "116", "19:19:17"
"eduroam", "40:E3:D6:F0:CC:B1", "-66", "116", "19:19:20"
"eduroam", "40:E3:D6:F0:CC:B1", "-65", "116", "19:19:24"
"eduroam", "40:E3:D6:F0:CC:B1", "-61", "116", "19:19:27"
"eduroam", "40:E3:D6:F0:CC:B1", "-59", "116", "19:19:30"
"eduroam", "40:E3:D6:F0:CC:B1", "-55", "116", "19:19:33"
"eduroam", "40:E3:D6:F0:CC:B1", "-57", "116", "19:19:36"
"eduroam", "40:E3:D6:F0:CC:B1", "-56", "116", "19:19:40"
"eduroam", "40:E3:D6:F0:CC:B1", "-58", "116", "19:19:43"
"eduroam", "40:E3:D6:F0:CC:B1", "-58", "116", "19:19:46"
"eduroam", "40:E3:D6:F0:CC:B1", "-57", "116", "19:19:49"
"eduroam", "40:E3:D6:F0:CC:B1", "-58", "116", "19:19:52"
"eduroam", "40:E3:D6:F0:CC:B1", "-56", "116", "19:19:56"
"eduroam", "40:E3:D6:F0:CC:B1", "-61", "116", "19:19:59"
"eduroam", "40:E3:D6:F0:CC:B1", "-57", "116", "19:20:02"
"eduroam", "40:E3:D6:F0:CC:B1", "-66", "116", "19:20:06"
"eduroam", "40:E3:D6:F0:CC:B1", "-63", "116", "19:20:09"
"eduroam", "40:E3:D6:F0:CC:B1", "-65", "116", "19:20:12"
"eduroam", "40:E3:D6:F0:CC:B1", "-71", "116", "19:20:15"
"eduroam", "40:E3:D6:F0:CC:B1", "-65", "116", "19:20:18"
"eduroam", "40:E3:D6:F0:CC:B1", "-65", "116", "19:20:22"
"eduroam", "40:E3:D6:F0:CC:B1", "-54", "116", "19:20:25"
"eduroam", "40:E3:D6:F0:CC:B1", "-60", "116", "19:20:31"
"eduroam", "40:E3:D6:F0:CC:B1", "-65", "116", "19:20:34"
"eduroam", "40:E3:D6:F0:CC:B1", "-64", "116", "19:20:37"
"eduroam", "40:E3:D6:F0:CC:B1", "-66", "116", "19:20:40"
"eduroam", "40:E3:D6:F0:CC:B1", "-66", "116", "19:20:43"
"eduroam", "40:E3:D6:F0:CC:B1", "-63", "116", "19:20:46"
"eduroam", "40:E3:D6:F0:CC:B1", "-63", "116", "19:20:50"
"eduroam", "40:E3:D6:F0:CC:B1", "-63", "116", "19:20:53"
"eduroam", "40:E3:D6:F0:CC:B1", "-56", "116", "19:20:56"
"eduroam", "40:E3:D6:F0:CC:B1", "-55", "116", "19:20:59"
"eduroam", "40:E3:D6:F0:CC:B1", "-53", "116", "19:21:02"
"eduroam", "40:E3:D6:F0:CC:B1", "-56", "116", "19:21:05"
"eduroam", "40:E3:D6:F0:CC:B1", "-62", "116", "19:21:09"
"eduroam", "40:E3:D6:F0:CC:B1", "-69", "116", "19:21:12"
"eduroam", "40:E3:D6:F0:CC:B1", "-62", "116", "19:21:15"
"eduroam", "40:E3:D6:F0:CC:B1", "-64", "116", "19:21:18"
"eduroam", "40:E3:D6:F0:CC:B1", "-62", "116", "19:21:22"
"eduroam", "40:E3:D6:F0:CC:B1", "-58", "116", "19:21:25"
"eduroam", "40:E3:D6:F0:CC:B1", "-55", "116", "19:21:28"
"eduroam", "40:E3:D6:F0:CC:B1", "-60", "116", "19:21:31"
"eduroam", "40:E3:D6:F0:CC:B1", "-63", "116", "19:21:35"
"eduroam", "40:E3:D6:F0:CC:B1", "-63", "116", "19:21:38"
"eduroam", "40:E3:D6:F0:CC:B1", "-69", "116", "19:21:41"
"eduroam", "40:E3:D6:F0:CC:B1", "-65", "116", "19:21:44"
"eduroam", "40:E3:D6:F0:CC:B1", "-68", "116", "19:21:48"
"eduroam", "40:E3:D6:F0:CC:B1", "-67", "116", "19:21:51"
"eduroam", "40:E3:D6:F0:CC:B1", "-62", "116", "19:21:54"
