SSID, BSS, RSSI, Channel, Time
"SUGuest", "B4:5D:50:1F:D0:B2", "-91", "56", "16:33:06"
"SUGuest", "B4:5D:50:1F:D0:B2", "-91", "56", "16:33:10"
"SUGuest", "B4:5D:50:1F:D0:B2", "-87", "56", "16:33:14"
"eduroam", "34:8A:12:B0:8F:E1", "-90", "6", "16:27:12"
"eduroam", "34:8A:12:B0:8F:E1", "-85", "6", "16:27:15"
"eduroam", "34:8A:12:B0:8F:E1", "-85", "6", "16:27:18"
"eduroam", "34:8A:12:B0:8F:E1", "-82", "6", "16:27:58"
"eduroam", "34:8A:12:B0:8F:E1", "-77", "6", "16:28:01"
"eduroam", "34:8A:12:B0:8F:E1", "-77", "6", "16:28:04"
"eduroam", "34:8A:12:B0:8F:E1", "-77", "6", "16:28:07"
"eduroam", "34:8A:12:B0:8F:E1", "-66", "6", "16:35:38"
"eduroam", "34:8A:12:B0:8F:E1", "-75", "6", "16:35:42"
"eduroam", "34:8A:12:B0:8F:E1", "-74", "6", "16:35:47"
"eduroam", "34:8A:12:B0:8F:E1", "-74", "6", "16:35:50"
"eduroam", "D8:C7:C8:A9:18:C9", "-88", "140", "16:30:37"
"eduroam", "D8:C7:C8:A9:18:C9", "-85", "140", "16:30:41"
"eduroam", "D8:C7:C8:A9:18:C9", "-82", "140", "16:30:44"
"eduroam", "D8:C7:C8:A9:18:C9", "-81", "140", "16:30:48"
"eduroam", "D8:C7:C8:A9:18:C9", "-73", "140", "16:30:51"
"eduroam", "D8:C7:C8:A9:18:C9", "-83", "140", "16:31:28"
"eduroam", "D8:C7:C8:A9:18:C9", "-82", "140", "16:31:32"
"eduroam", "D8:C7:C8:A9:18:C9", "-89", "140", "16:33:06"
"eduroam", "D8:C7:C8:A9:18:C9", "-89", "140", "16:33:10"
"eduroam", "D8:C7:C8:A9:18:C9", "-89", "140", "16:33:14"
"eduroam", "D8:C7:C8:A9:18:C9", "-71", "140", "16:33:49"
"eduroam", "D8:C7:C8:A9:18:C9", "-85", "140", "16:33:53"
"eduroam", "D8:C7:C8:A9:18:C9", "-85", "140", "16:33:57"
"eduroam", "D8:C7:C8:A9:18:C9", "-85", "140", "16:34:01"
"eduroam", "D8:C7:C8:A9:18:C9", "-85", "140", "16:34:04"
"eduroam", "D8:C7:C8:A9:18:C9", "-85", "140", "16:34:09"
"eduroam", "D8:C7:C8:A9:18:C9", "-85", "140", "16:34:13"
"eduroam", "D8:C7:C8:A9:18:C9", "-85", "140", "16:34:18"
"eduroam", "D8:C7:C8:A9:18:C9", "-85", "140", "16:34:22"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-66", "120", "16:27:12"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-66", "120", "16:27:15"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-77", "120", "16:27:18"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-72", "120", "16:27:51"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-72", "120", "16:27:54"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-62", "120", "16:27:58"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-66", "120", "16:28:01"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-71", "120", "16:28:04"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-82", "120", "16:28:07"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-89", "120", "16:28:41"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-90", "120", "16:28:45"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-90", "120", "16:28:48"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-90", "120", "16:28:51"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-90", "120", "16:28:54"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-90", "120", "16:28:57"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-91", "120", "16:29:00"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-91", "120", "16:29:04"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-91", "120", "16:29:07"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-91", "120", "16:29:10"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-91", "120", "16:29:13"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-91", "120", "16:29:17"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-92", "120", "16:34:09"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-92", "120", "16:34:13"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-92", "120", "16:34:18"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-92", "120", "16:34:22"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-92", "120", "16:34:26"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-92", "120", "16:34:31"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-92", "120", "16:34:34"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-92", "120", "16:34:37"
"SABANCIUNIV", "34:8A:12:B0:8F:F0", "-90", "120", "16:34:41"
