SSID, BSS, RSSI, Channel, Time
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-81", "1", "16:55:35"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-81", "1", "16:55:38"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-72", "1", "16:55:41"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-70", "1", "16:55:44"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-69", "1", "16:55:48"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-63", "1", "16:55:51"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-66", "1", "16:55:54"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-62", "1", "16:55:57"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-61", "1", "16:56:00"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-50", "1", "16:56:03"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-65", "1", "16:56:06"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-70", "1", "16:56:09"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-70", "1", "16:56:13"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-71", "1", "16:56:16"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-78", "1", "16:56:19"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-72", "1", "16:56:22"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-74", "1", "16:56:25"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-74", "1", "16:56:28"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-77", "1", "16:56:32"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-79", "1", "16:56:35"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-74", "1", "16:56:38"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-63", "1", "16:56:41"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-67", "1", "16:56:44"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-67", "1", "16:56:47"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-63", "1", "16:56:50"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-65", "1", "16:56:54"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-75", "1", "16:56:57"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-81", "1", "16:57:00"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-70", "1", "16:57:49"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-73", "1", "16:57:52"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-66", "1", "16:57:55"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-77", "1", "16:57:59"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-66", "1", "16:58:02"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-66", "1", "16:58:05"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-79", "1", "16:58:08"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-69", "1", "16:58:11"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-79", "1", "16:58:14"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-67", "1", "16:58:18"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-68", "1", "16:58:21"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-72", "1", "16:58:24"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-72", "1", "16:58:27"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-76", "1", "16:58:30"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-71", "1", "16:58:33"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-65", "1", "16:58:37"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-69", "1", "16:58:40"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-73", "1", "16:58:43"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-69", "1", "16:58:46"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-61", "1", "16:58:49"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-70", "1", "16:58:52"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-70", "1", "16:58:55"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-72", "1", "16:58:58"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-67", "1", "16:59:02"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-69", "1", "16:59:05"
"SABANCIUNIV", "B8:3A:5A:AA:17:E0", "-69", "1", "16:59:08"
"eduroam", "24:DE:C6:CE:B9:E9", "-63", "128", "16:55:35"
"eduroam", "24:DE:C6:CE:B9:E9", "-60", "128", "16:55:38"
"eduroam", "24:DE:C6:CE:B9:E9", "-58", "128", "16:55:41"
"eduroam", "24:DE:C6:CE:B9:E9", "-59", "128", "16:55:44"
"eduroam", "24:DE:C6:CE:B9:E9", "-70", "128", "16:55:48"
"eduroam", "24:DE:C6:CE:B9:E9", "-67", "128", "16:55:51"
"eduroam", "24:DE:C6:CE:B9:E9", "-69", "128", "16:55:54"
"eduroam", "24:DE:C6:CE:B9:E9", "-69", "128", "16:55:57"
"eduroam", "24:DE:C6:CE:B9:E9", "-70", "128", "16:56:00"
"eduroam", "24:DE:C6:CE:B9:E9", "-86", "128", "16:56:03"
"eduroam", "24:DE:C6:CE:B9:E9", "-67", "128", "16:56:06"
"eduroam", "24:DE:C6:CE:B9:E9", "-66", "128", "16:56:09"
"eduroam", "24:DE:C6:CE:B9:E9", "-60", "128", "16:56:13"
"eduroam", "24:DE:C6:CE:B9:E9", "-68", "128", "16:56:16"
"eduroam", "24:DE:C6:CE:B9:E9", "-64", "128", "16:56:19"
"eduroam", "24:DE:C6:CE:B9:E9", "-65", "128", "16:56:22"
"eduroam", "24:DE:C6:CE:B9:E9", "-59", "128", "16:56:25"
"eduroam", "24:DE:C6:CE:B9:E9", "-55", "128", "16:56:28"
"eduroam", "24:DE:C6:CE:B9:E9", "-56", "128", "16:56:32"
"eduroam", "24:DE:C6:CE:B9:E9", "-65", "128", "16:56:35"
"eduroam", "24:DE:C6:CE:B9:E9", "-64", "128", "16:56:38"
"eduroam", "24:DE:C6:CE:B9:E9", "-70", "128", "16:56:41"
"eduroam", "24:DE:C6:CE:B9:E9", "-69", "128", "16:56:44"
"eduroam", "24:DE:C6:CE:B9:E9", "-70", "128", "16:56:47"
"eduroam", "24:DE:C6:CE:B9:E9", "-68", "128", "16:56:50"
"eduroam", "24:DE:C6:CE:B9:E9", "-72", "128", "16:56:54"
"eduroam", "24:DE:C6:CE:B9:E9", "-62", "128", "16:56:57"
"eduroam", "24:DE:C6:CE:B9:E9", "-68", "128", "16:57:00"
"eduroam", "24:DE:C6:CE:B9:E9", "-68", "128", "16:57:49"
"eduroam", "24:DE:C6:CE:B9:E9", "-73", "128", "16:57:52"
"eduroam", "24:DE:C6:CE:B9:E9", "-64", "128", "16:57:55"
"eduroam", "24:DE:C6:CE:B9:E9", "-65", "128", "16:57:59"
"eduroam", "24:DE:C6:CE:B9:E9", "-69", "128", "16:58:02"
"eduroam", "24:DE:C6:CE:B9:E9", "-72", "128", "16:58:05"
"eduroam", "24:DE:C6:CE:B9:E9", "-68", "128", "16:58:08"
"eduroam", "24:DE:C6:CE:B9:E9", "-64", "128", "16:58:11"
"eduroam", "24:DE:C6:CE:B9:E9", "-63", "128", "16:58:14"
"eduroam", "24:DE:C6:CE:B9:E9", "-71", "128", "16:58:18"
"eduroam", "24:DE:C6:CE:B9:E9", "-68", "128", "16:58:21"
"eduroam", "24:DE:C6:CE:B9:E9", "-70", "128", "16:58:24"
"eduroam", "24:DE:C6:CE:B9:E9", "-69", "128", "16:58:27"
"eduroam", "24:DE:C6:CE:B9:E9", "-71", "128", "16:58:30"
"eduroam", "24:DE:C6:CE:B9:E9", "-65", "128", "16:58:33"
"eduroam", "24:DE:C6:CE:B9:E9", "-66", "128", "16:58:37"
"eduroam", "24:DE:C6:CE:B9:E9", "-42", "128", "16:58:40"
"eduroam", "24:DE:C6:CE:B9:E9", "-66", "128", "16:58:43"
"eduroam", "24:DE:C6:CE:B9:E9", "-66", "128", "16:58:46"
"eduroam", "24:DE:C6:CE:B9:E9", "-70", "128", "16:58:49"
"eduroam", "24:DE:C6:CE:B9:E9", "-65", "128", "16:58:52"
"eduroam", "24:DE:C6:CE:B9:E9", "-55", "128", "16:58:55"
"eduroam", "24:DE:C6:CE:B9:E9", "-66", "128", "16:58:58"
"eduroam", "24:DE:C6:CE:B9:E9", "-62", "128", "16:59:02"
"eduroam", "24:DE:C6:CE:B9:E9", "-43", "128", "16:59:05"
"eduroam", "24:DE:C6:CE:B9:E9", "-65", "128", "16:59:08"
"SABANCIUNIV", "E8:26:89:DF:06:40", "-84", "11", "16:55:48"
"SABANCIUNIV", "E8:26:89:DF:06:40", "-86", "11", "16:55:51"
"SABANCIUNIV", "E8:26:89:DF:06:40", "-86", "11", "16:55:54"
"SABANCIUNIV", "E8:26:89:DF:06:40", "-86", "11", "16:55:57"
"SABANCIUNIV", "E8:26:89:DF:06:40", "-86", "11", "16:56:00"
"SABANCIUNIV", "E8:26:89:DF:06:40", "-86", "11", "16:56:03"
"SABANCIUNIV", "E8:26:89:DF:06:40", "-86", "11", "16:56:06"
"SABANCIUNIV", "E8:26:89:DF:06:40", "-83", "11", "16:56:09"
"SABANCIUNIV", "E8:26:89:DF:06:40", "-84", "11", "16:56:13"
"SABANCIUNIV", "E8:26:89:DF:06:40", "-85", "11", "16:56:16"
"SABANCIUNIV", "E8:26:89:DF:06:40", "-85", "11", "16:56:19"
"SABANCIUNIV", "E8:26:89:DF:06:40", "-85", "11", "16:56:22"
"SABANCIUNIV", "E8:26:89:DF:06:40", "-87", "11", "16:56:25"
"SABANCIUNIV", "E8:26:89:DF:06:40", "-87", "11", "16:56:28"
"SABANCIUNIV", "E8:26:89:DF:06:40", "-87", "11", "16:56:32"
"SABANCIUNIV", "E8:26:89:DF:06:40", "-85", "11", "16:56:35"
"SABANCIUNIV", "E8:26:89:DF:06:40", "-85", "11", "16:56:38"
"SABANCIUNIV", "E8:26:89:DF:06:40", "-85", "11", "16:56:41"
