Date;Timestamp;DeviceOrientation;AccelerationX;AccelerationY;AccelerationZ;Label
2022-10-24 03:23:22;1666571002.935468;portrait;0.3845977783203125;-0.426727294921875;-0.880218505859375;
2022-10-24 03:23:22;1666571002.9395409;portrait;0.3323822021484375;-0.4924468994140625;-0.8890228271484375;
2022-10-24 03:23:22;1666571002.94171;portrait;0.2546539306640625;-0.5167694091796875;-0.87310791015625;
2022-10-24 03:23:22;1666571002.9586859;portrait;0.2856292724609375;-0.536102294921875;-0.8534698486328125;
2022-10-24 03:23:22;1666571002.960106;portrait;0.2182769775390625;-0.488677978515625;-0.8160400390625;
2022-10-24 03:23:22;1666571002.973877;portrait;0.2412567138671875;-0.4891204833984375;-0.7705078125;
2022-10-24 03:23:22;1666571002.975791;portrait;0.2409820556640625;-0.4443359375;-0.75927734375;
2022-10-24 03:23:22;1666571002.9779592;portrait;0.2594451904296875;-0.4947052001953125;-0.693939208984375;
2022-10-24 03:23:22;1666571003.016131;portrait;0.326629638671875;-0.5106201171875;-0.8233184814453125;
2022-10-24 03:23:22;1666571003.066279;portrait;0.2393035888671875;-0.6280364990234375;-0.7378997802734375;
2022-10-24 03:23:22;1666571003.116836;portrait;0.079376220703125;-0.6360931396484375;-0.691131591796875;
2022-10-24 03:23:22;1666571003.167078;portrait;0.044586181640625;-0.626129150390625;-0.7556915283203125;
2022-10-24 03:23:22;1666571003.21733;portrait;0.174713134765625;-0.6892242431640625;-0.791351318359375;
2022-10-24 03:23:22;1666571003.267774;portrait;0.0349578857421875;-0.595458984375;-0.788665771484375;
2022-10-24 03:23:22;1666571003.318242;portrait;0.0106048583984375;-0.5593719482421875;-0.79925537109375;
2022-10-24 03:23:22;1666571003.368249;portrait;0.025604248046875;-0.5552215576171875;-0.8209686279296875;
2022-10-24 03:23:22;1666571003.419057;portrait;0.0626220703125;-0.55523681640625;-0.8061676025390625;
2022-10-24 03:23:22;1666571003.469221;portrait;0.0532073974609375;-0.5592041015625;-0.7475433349609375;
2022-10-24 03:23:22;1666571003.5195441;portrait;-0.0722503662109375;-0.6107177734375;-0.7342376708984375;
2022-10-24 03:23:22;1666571003.5697122;portrait;-0.0786285400390625;-0.6319732666015625;-0.7594146728515625;
2022-10-24 03:23:22;1666571003.621928;portrait;-0.09912109375;-0.6181793212890625;-0.7506103515625;
2022-10-24 03:23:22;1666571003.6717849;portrait;-0.1034088134765625;-0.61224365234375;-0.715911865234375;
2022-10-24 03:23:22;1666571003.722233;portrait;-0.0224609375;-0.5828399658203125;-0.653076171875;
2022-10-24 03:23:22;1666571003.7719269;portrait;0.0500030517578125;-0.610504150390625;-0.56597900390625;
2022-10-24 03:23:22;1666571003.821343;portrait;0.1066741943359375;-0.4762115478515625;-0.5888214111328125;
2022-10-24 03:23:22;1666571003.872076;portrait;0.1265869140625;-0.5480499267578125;-0.579864501953125;
2022-10-24 03:23:22;1666571003.922081;portrait;0.3550872802734375;-0.447296142578125;-1.1016845703125;
2022-10-24 03:23:22;1666571003.97212;portrait;-0.063079833984375;-1.3616180419921875;-1.5184326171875;
2022-10-24 03:23:22;1666571004.0227442;portrait;0.380706787109375;-0.0911712646484375;-0.9443206787109375;
2022-10-24 03:23:22;1666571004.0727758;portrait;0.3399505615234375;-0.1865692138671875;-0.747283935546875;
2022-10-24 03:23:22;1666571004.123557;portrait;0.34619140625;-0.3740081787109375;-0.8426666259765625;
2022-10-24 03:23:22;1666571004.1736588;portrait;0.37554931640625;-0.40625;-0.8081817626953125;
2022-10-24 03:23:22;1666571004.22409;portrait;0.2238006591796875;-0.47906494140625;-0.8543701171875;
2022-10-24 03:23:22;1666571004.27417;portrait;0.0742645263671875;-0.51373291015625;-0.8386383056640625;
2022-10-24 03:23:22;1666571004.324658;portrait;0.02392578125;-0.5576934814453125;-0.83062744140625;
2022-10-24 03:23:22;1666571004.374814;portrait;-0.092529296875;-0.60693359375;-0.8359527587890625;
2022-10-24 03:23:22;1666571004.4249558;portrait;-0.13885498046875;-0.637542724609375;-0.763946533203125;
2022-10-24 03:23:22;1666571004.4753141;portrait;-0.1294403076171875;-0.6604461669921875;-0.7423248291015625;
2022-10-24 03:23:22;1666571004.525743;portrait;-0.1384429931640625;-0.6238250732421875;-0.77197265625;
2022-10-24 03:23:22;1666571004.5761452;portrait;-0.1195220947265625;-0.57537841796875;-0.8125457763671875;
2022-10-24 03:23:22;1666571004.626543;portrait;-0.0947265625;-0.5511932373046875;-0.82537841796875;
2022-10-24 03:23:22;1666571004.676678;portrait;-0.0772705078125;-0.555511474609375;-0.80938720703125;
2022-10-24 03:23:22;1666571004.7273421;portrait;-0.1024627685546875;-0.5712432861328125;-0.8032073974609375;
2022-10-24 03:23:22;1666571004.777328;portrait;-0.133148193359375;-0.586181640625;-0.7900238037109375;
2022-10-24 03:23:22;1666571004.827973;portrait;-0.166290283203125;-0.5846710205078125;-0.7930755615234375;
2022-10-24 03:23:22;1666571004.87808;portrait;-0.177520751953125;-0.5763092041015625;-0.8102264404296875;
2022-10-24 03:23:22;1666571004.9284348;portrait;-0.1862640380859375;-0.5722198486328125;-0.8107452392578125;
2022-10-24 03:23:22;1666571004.9786348;portrait;-0.16107177734375;-0.570953369140625;-0.806304931640625;
2022-10-24 03:23:22;1666571005.028925;portrait;-0.1228790283203125;-0.574798583984375;-0.805389404296875;
2022-10-24 03:23:22;1666571005.07916;portrait;-0.097442626953125;-0.559051513671875;-0.8049774169921875;
2022-10-24 03:23:22;1666571005.1297011;portrait;-0.1059417724609375;-0.555511474609375;-0.8236541748046875;
2022-10-24 03:23:22;1666571005.179823;portrait;-0.1277313232421875;-0.5493621826171875;-0.82666015625;
2022-10-24 03:23:22;1666571005.230315;portrait;-0.131134033203125;-0.5775146484375;-0.8127288818359375;
2022-10-24 03:23:22;1666571005.2804809;portrait;-0.115814208984375;-0.5899810791015625;-0.8119659423828125;
2022-10-24 03:23:22;1666571005.332345;portrait;-0.08990478515625;-0.56610107421875;-0.819732666015625;
2022-10-24 03:23:22;1666571005.382203;portrait;-0.0729827880859375;-0.521026611328125;-0.8210296630859375;
2022-10-24 03:23:22;1666571005.4321709;portrait;-0.061492919921875;-0.513458251953125;-0.8368988037109375;
2022-10-24 03:23:22;1666571005.481796;portrait;-0.06805419921875;-0.5450897216796875;-0.835540771484375;
2022-10-24 03:23:22;1666571005.532201;portrait;-0.0910186767578125;-0.5714111328125;-0.8065185546875;
2022-10-24 03:23:22;1666571005.5824919;portrait;-0.1070098876953125;-0.5865020751953125;-0.7999725341796875;
2022-10-24 03:23:22;1666571005.632772;portrait;-0.1145782470703125;-0.5944976806640625;-0.797149658203125;
2022-10-24 03:23:22;1666571005.6829;portrait;-0.127288818359375;-0.592315673828125;-0.7935333251953125;
2022-10-24 03:23:22;1666571005.733485;portrait;-0.1003265380859375;-0.5909881591796875;-0.78302001953125;
2022-10-24 03:23:22;1666571005.7836928;portrait;-0.077911376953125;-0.593170166015625;-0.8052978515625;
2022-10-24 03:23:22;1666571005.8340821;portrait;-0.0437774658203125;-0.577423095703125;-0.8057098388671875;
2022-10-24 03:23:22;1666571005.88434;portrait;-0.0173797607421875;-0.5655517578125;-0.8067474365234375;
2022-10-24 03:23:22;1666571005.934887;portrait;-0.02001953125;-0.569427490234375;-0.8159332275390625;
2022-10-24 03:23:22;1666571005.984951;portrait;-0.0493621826171875;-0.5617218017578125;-0.8114166259765625;
2022-10-24 03:23:22;1666571006.0354161;portrait;-0.0675048828125;-0.5828704833984375;-0.804534912109375;
2022-10-24 03:23:22;1666571006.085503;portrait;-0.0731048583984375;-0.582794189453125;-0.8075103759765625;
2022-10-24 03:23:22;1666571006.136127;portrait;-0.0742950439453125;-0.562530517578125;-0.8265228271484375;
2022-10-24 03:23:22;1666571006.186133;portrait;-0.055023193359375;-0.5488128662109375;-0.82415771484375;
2022-10-24 03:23:22;1666571006.236927;portrait;-0.0531005859375;-0.54705810546875;-0.8151702880859375;
2022-10-24 03:23:22;1666571006.286786;portrait;-0.0502777099609375;-0.555145263671875;-0.8341522216796875;
2022-10-24 03:23:22;1666571006.337352;portrait;-0.0703125;-0.549835205078125;-0.83367919921875;
2022-10-24 03:23:22;1666571006.387676;portrait;-0.067413330078125;-0.5467681884765625;-0.8232269287109375;
2022-10-24 03:23:22;1666571006.437974;portrait;-0.05767822265625;-0.562347412109375;-0.82598876953125;
2022-10-24 03:23:22;1666571006.488035;portrait;-0.0519561767578125;-0.54095458984375;-0.831207275390625;
2022-10-24 03:23:22;1666571006.538683;portrait;-0.0453033447265625;-0.532318115234375;-0.8372039794921875;
2022-10-24 03:23:22;1666571006.588965;portrait;-0.0313262939453125;-0.5154876708984375;-0.839263916015625;
2022-10-24 03:23:22;1666571006.639378;portrait;-0.0368194580078125;-0.513916015625;-0.8589935302734375;
2022-10-24 03:23:22;1666571006.689403;portrait;-0.02093505859375;-0.5327301025390625;-0.8492279052734375;
2022-10-24 03:23:22;1666571006.740049;portrait;-0.0229949951171875;-0.5495758056640625;-0.834625244140625;
2022-10-24 03:23:22;1666571006.790091;portrait;-0.0368194580078125;-0.55999755859375;-0.82562255859375;
2022-10-24 03:23:22;1666571006.840615;portrait;-0.0281524658203125;-0.555633544921875;-0.8241729736328125;
2022-10-24 03:23:22;1666571006.890652;portrait;-0.023773193359375;-0.5352325439453125;-0.8256072998046875;
2022-10-24 03:23:22;1666571006.94349;portrait;-0.027618408203125;-0.523956298828125;-0.84149169921875;
2022-10-24 03:23:22;1666571006.9925041;portrait;-0.0221405029296875;-0.53094482421875;-0.8486328125;
2022-10-24 03:23:22;1666571007.042454;portrait;-0.0263214111328125;-0.5258331298828125;-0.845367431640625;
2022-10-24 03:23:22;1666571007.0926929;portrait;-0.0315093994140625;-0.5188446044921875;-0.8464508056640625;
2022-10-24 03:23:22;1666571007.142249;portrait;-0.0439453125;-0.5211334228515625;-0.8510589599609375;
2022-10-24 03:23:22;1666571007.1924329;portrait;-0.0444488525390625;-0.5271759033203125;-0.8509674072265625;
2022-10-24 03:23:22;1666571007.243145;portrait;-0.0369110107421875;-0.5346527099609375;-0.836395263671875;
2022-10-24 03:23:22;1666571007.29319;portrait;-0.0208740234375;-0.5328521728515625;-0.8397979736328125;
2022-10-24 03:23:22;1666571007.3436918;portrait;-0.0123291015625;-0.5268707275390625;-0.84564208984375;
2022-10-24 03:23:22;1666571007.393866;portrait;-0.017120361328125;-0.5229034423828125;-0.8455963134765625;
2022-10-24 03:23:22;1666571007.444355;portrait;-0.0288543701171875;-0.5279388427734375;-0.844146728515625;
2022-10-24 03:23:22;1666571007.494564;portrait;-0.0300445556640625;-0.53466796875;-0.8391265869140625;
2022-10-24 03:23:22;1666571007.5447478;portrait;-0.03106689453125;-0.5376129150390625;-0.8362884521484375;
2022-10-24 03:23:22;1666571007.59501;portrait;-0.0284271240234375;-0.5379791259765625;-0.835205078125;
2022-10-24 03:23:22;1666571007.645702;portrait;-0.025970458984375;-0.5357208251953125;-0.8382415771484375;
2022-10-24 03:23:22;1666571007.695513;portrait;-0.0183258056640625;-0.5393218994140625;-0.8315887451171875;
2022-10-24 03:23:22;1666571007.745953;portrait;-0.0248870849609375;-0.542388916015625;-0.8369903564453125;
2022-10-24 03:23:22;1666571007.796659;portrait;-0.029815673828125;-0.5427398681640625;-0.83544921875;
2022-10-24 03:23:22;1666571007.846839;portrait;-0.02880859375;-0.539947509765625;-0.8350067138671875;
2022-10-24 03:23:22;1666571007.897365;portrait;-0.02764892578125;-0.539642333984375;-0.8378753662109375;
2022-10-24 03:23:22;1666571007.947603;portrait;-0.029205322265625;-0.5446014404296875;-0.8357696533203125;
2022-10-24 03:23:22;1666571007.9974852;portrait;-0.028411865234375;-0.541717529296875;-0.8355712890625;
2022-10-24 03:23:22;1666571008.048194;portrait;-0.0316009521484375;-0.5411376953125;-0.8354034423828125;
2022-10-24 03:23:22;1666571008.0982242;portrait;-0.03057861328125;-0.5435943603515625;-0.83294677734375;
2022-10-24 03:23:22;1666571008.14873;portrait;-0.027679443359375;-0.54388427734375;-0.831634521484375;
2022-10-24 03:23:22;1666571008.198863;portrait;-0.0240020751953125;-0.541900634765625;-0.830780029296875;
2022-10-24 03:23:22;1666571008.2493849;portrait;-0.0283050537109375;-0.5421295166015625;-0.8383331298828125;
2022-10-24 03:23:22;1666571008.299508;portrait;-0.03118896484375;-0.5438995361328125;-0.83453369140625;
2022-10-24 03:23:22;1666571008.35014;portrait;-0.0343780517578125;-0.542388916015625;-0.83062744140625;
2022-10-24 03:23:22;1666571008.400105;portrait;-0.0319976806640625;-0.5425567626953125;-0.834716796875;
2022-10-24 03:23:22;1666571008.4506621;portrait;-0.035003662109375;-0.5405731201171875;-0.8350372314453125;
2022-10-24 03:23:22;1666571008.502565;portrait;-0.0338592529296875;-0.5390625;-0.8302764892578125;
2022-10-24 03:23:22;1666571008.552422;portrait;-0.0337677001953125;-0.544158935546875;-0.831634521484375;
2022-10-24 03:23:22;1666571008.6025748;portrait;-0.0335540771484375;-0.5480194091796875;-0.83355712890625;
2022-10-24 03:23:22;1666571008.652598;portrait;-0.029937744140625;-0.5471038818359375;-0.83062744140625;
2022-10-24 03:23:22;1666571008.702385;portrait;-0.031524658203125;-0.5449066162109375;-0.8313140869140625;
2022-10-24 03:23:22;1666571008.752845;portrait;-0.0351409912109375;-0.5454864501953125;-0.8356475830078125;
2022-10-24 03:23:22;1666571008.802713;portrait;-0.030792236328125;-0.545806884765625;-0.830810546875;
2022-10-24 03:23:22;1666571008.8532429;portrait;-0.032501220703125;-0.5459136962890625;-0.8321990966796875;
2022-10-24 03:23:22;1666571008.903493;portrait;-0.0362548828125;-0.5431365966796875;-0.836639404296875;
2022-10-24 03:23:22;1666571008.953798;portrait;-0.0341949462890625;-0.539764404296875;-0.83404541015625;
2022-10-24 03:23:22;1666571009.003891;portrait;-0.0406646728515625;-0.5364837646484375;-0.8349151611328125;
2022-10-24 03:23:22;1666571009.054549;portrait;-0.04638671875;-0.5420989990234375;-0.831787109375;
2022-10-24 03:23:22;1666571009.1045132;portrait;-0.0467376708984375;-0.5501251220703125;-0.8227996826171875;
2022-10-24 03:23:22;1666571009.155374;portrait;-0.0361785888671875;-0.57305908203125;-0.8190460205078125;
2022-10-24 03:23:22;1666571009.2053719;portrait;-0.0477294921875;-0.57220458984375;-0.818939208984375;
2022-10-24 03:23:22;1666571009.255794;portrait;-0.0477294921875;-0.5616455078125;-0.8179168701171875;
2022-10-24 03:23:22;1666571009.305908;portrait;-0.04803466796875;-0.5454559326171875;-0.8343505859375;
2022-10-24 03:23:22;1666571009.356457;portrait;-0.0464935302734375;-0.538238525390625;-0.8395843505859375;
2022-10-24 03:23:22;1666571009.406479;portrait;-0.0422821044921875;-0.5553131103515625;-0.8226165771484375;
2022-10-24 03:23:22;1666571009.457248;portrait;-0.04833984375;-0.5681915283203125;-0.81024169921875;
2022-10-24 03:23:22;1666571009.507273;portrait;-0.05682373046875;-0.566162109375;-0.8221282958984375;
2022-10-24 03:23:22;1666571009.557493;portrait;-0.0502777099609375;-0.5556793212890625;-0.82757568359375;
2022-10-24 03:23:22;1666571009.607763;portrait;-0.0422210693359375;-0.548431396484375;-0.827117919921875;
2022-10-24 03:23:22;1666571009.658365;portrait;-0.044830322265625;-0.552032470703125;-0.8272247314453125;
2022-10-24 03:23:22;1666571009.708435;portrait;-0.0457611083984375;-0.5659332275390625;-0.8200225830078125;
2022-10-24 03:23:22;1666571009.7590141;portrait;-0.05145263671875;-0.5666046142578125;-0.821380615234375;
2022-10-24 03:23:22;1666571009.809304;portrait;-0.0501251220703125;-0.54962158203125;-0.82415771484375;
2022-10-24 03:23:22;1666571009.859703;portrait;-0.046234130859375;-0.553131103515625;-0.8244476318359375;
2022-10-24 03:23:22;1666571009.90973;portrait;-0.0533447265625;-0.5611419677734375;-0.8245697021484375;
2022-10-24 03:23:22;1666571009.960123;portrait;-0.0576324462890625;-0.568756103515625;-0.81231689453125;
2022-10-24 03:23:22;1666571010.01018;portrait;-0.053070068359375;-0.5796356201171875;-0.8063201904296875;
2022-10-24 03:23:22;1666571010.0608392;portrait;-0.0464324951171875;-0.5813446044921875;-0.81121826171875;
2022-10-24 03:23:22;1666571010.111065;portrait;-0.040740966796875;-0.5637359619140625;-0.8123779296875;
2022-10-24 03:23:22;1666571010.162348;portrait;-0.037261962890625;-0.5629730224609375;-0.8295745849609375;
2022-10-24 03:23:22;1666571010.212492;portrait;-0.05133056640625;-0.5570831298828125;-0.829132080078125;
2022-10-24 03:23:22;1666571010.26225;portrait;-0.0428314208984375;-0.5513916015625;-0.8178558349609375;
2022-10-24 03:23:22;1666571010.312584;portrait;-0.042694091796875;-0.54852294921875;-0.8243255615234375;
2022-10-24 03:23:22;1666571010.362575;portrait;-0.0366363525390625;-0.5456390380859375;-0.83941650390625;
2022-10-24 03:23:22;1666571010.412828;portrait;0.0296783447265625;-0.600616455078125;-0.9122161865234375;
2022-10-24 03:23:22;1666571010.46351;portrait;-0.0768585205078125;-0.50262451171875;-0.7208404541015625;
2022-10-24 03:23:22;1666571010.5134912;portrait;-0.00994873046875;-0.59033203125;-0.82275390625;
2022-10-24 03:23:22;1666571010.5640268;portrait;-0.109771728515625;-0.5181884765625;-0.9052581787109375;
2022-10-24 03:23:22;1666571010.614311;portrait;-0.0587310791015625;-0.5145416259765625;-0.8524169921875;
2022-10-24 03:23:22;1666571010.66466;portrait;-0.0194854736328125;-0.5022125244140625;-0.787200927734375;
2022-10-24 03:23:22;1666571010.714745;portrait;-0.0140228271484375;-0.549041748046875;-0.8373260498046875;
